country,platform,month_latest,month_prev,seller_used_id,seller_name,final_revenue,final_revenue_prev,delta_final_revenue,growth_rate_revenue,final_quantity,final_quantity_prev,delta_final_quantity,growth_rate_quantity,abnormal_flag,abnormal_type,risk_level
PH,LAZ,2025-11,2025-10,PH.LAZ.500704944049,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500705648075,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500709024856,,4174.0,2960.44,1213.56,40.99%,36.0,28.0,8.0,28.57%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500709792740,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500713392135,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500714608599,,2145.0,1716.0,429.0,25.0%,5.0,4.0,1.0,25.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500717072307,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500719616924,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500722320674,,3557.0,10703.0,-7146.0,-66.77%,13.0,77.0,-64.0,-83.12%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500722528370,,7666.58,31174.5,-23507.92,-75.41%,17.0,53.0,-36.0,-67.92%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500724144704,,4700.0,1128.0,3572.0,316.67%,25.0,6.0,19.0,316.67%,True,source-switch,medium
PH,LAZ,2025-11,2025-10,PH.LAZ.500730192703,,2088.0,5184.0,-3096.0,-59.72%,1.0,7.0,-6.0,-85.71%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500730224238,,109.0,198.0,-89.0,-44.95%,1.0,2.0,-1.0,-50.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500730304205,,456.0,456.0,0.0,0.0%,2.0,2.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500730400059,,3055.0,3995.0,-940.0,-23.53%,13.0,17.0,-4.0,-23.53%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500734672040,,4162.0,5555.0,-1393.0,-25.08%,14.0,18.0,-4.0,-22.22%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500739392389,,4170.0,3745.17,424.8299999999999,11.34%,278.0,297.0,-19.0,-6.4%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500742096931,,55263.0,147916.27000000002,-92653.27000000002,-62.64%,507.0,1399.0,-892.0,-63.76%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500742592078,,7378.0,5473.23,1904.7700000000004,34.8%,83.0,67.0,16.0,23.88%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500744032221,,8176.0,11222.0,-3046.0,-27.14%,24.0,78.0,-54.0,-69.23%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500744144621,,196.0,28.0,168.0,600.0%,2.0,1.0,1.0,100.0%,True,base-effect,low
PH,LAZ,2025-11,2025-10,PH.LAZ.500745552763,,329216.79,444109.0,-114892.21000000002,-25.87%,1898.0,2659.0,-761.0,-28.62%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500745856634,,17300.0,22792.0,-5492.0,-24.1%,43.0,77.0,-34.0,-44.16%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500747920776,,486.0,0.0,486.0,-,10.0,0.0,10.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500748624085,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500749104080,,0.0,390.0,-390.0,-100.0%,0.0,10.0,-10.0,-100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500750144430,,2034.0,6986.0,-4952.0,-70.88%,33.0,127.0,-94.0,-74.02%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500752016977,,3427.0,7450.0,-4023.0,-54.0%,23.0,50.0,-27.0,-54.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500756848080,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500758576773,,1843.0,262.0,1581.0,603.44%,11.0,1.0,10.0,1000.0%,True,spike-out-trend,high
PH,LAZ,2025-11,2025-10,PH.LAZ.500759840923,,743.0,743.0,0.0,0.0%,1.0,1.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500761776823,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500768144828,,58.0,51.08,6.920000000000002,13.55%,2.0,2.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500769280541,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500771248636,,810889.0,383575.0,427314.0,111.4%,3541.0,1675.0,1866.0,111.4%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500774752109,,95102.0,159303.0,-64201.0,-40.3%,458.0,721.0,-263.0,-36.48%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500779056628,,13574.94,78320.5,-64745.56,-82.67%,7.0,95.0,-88.0,-92.63%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500782272717,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500788048207,,823.68,7637.78,-6814.099999999999,-89.22%,13.0,127.0,-114.0,-89.76%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500794784085,,2202.0,466.0,1736.0,372.53%,13.0,5.0,8.0,160.0%,True,source-switch,medium
PH,LAZ,2025-11,2025-10,PH.LAZ.500798752074,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500801728118,,956.8,1524.9,-568.1000000000001,-37.25%,4.0,6.0,-2.0,-33.33%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500806160131,,891.0,6534.0,-5643.0,-86.36%,3.0,22.0,-19.0,-86.36%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500812544443,,0.0,338.0,-338.0,-100.0%,0.0,2.0,-2.0,-100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500819072140,HealthLane,38937.8199,29171.5399,9766.280000000002,33.48%,134.0,99.0,35.0,35.35%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500819472412,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500819632332,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500826576489,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500829936163,,62759.0,101223.7,-38464.7,-38.0%,301.0,655.0,-354.0,-54.05%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500832256147,,147080.0,353150.0,-206070.0,-58.35%,90.0,142.0,-52.0,-36.62%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500836160064,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500836160267,,1279.0,6600.0,-5321.0,-80.62%,8.0,55.0,-47.0,-85.45%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500838304827,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500838576852,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500838640503,,27066.0,59496.0,-32430.0,-54.51%,137.0,302.0,-165.0,-54.64%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500840640304,,172.0,86.0,86.0,100.0%,2.0,1.0,1.0,100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500842288134,,1680.0,1680.0,0.0,0.0%,6.0,6.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500845696247,,10542.0,9282.0,1260.0,13.57%,49.0,39.0,10.0,25.64%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500846384175,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500850640379,,600.0,400.0,200.0,50.0%,3.0,2.0,1.0,50.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500851520157,,1173065.0,511295.0,661770.0,129.43%,1299.0,577.0,722.0,125.13%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500852784754,,3306.0,320.1,2985.9,932.8%,19.0,11.0,8.0,72.73%,True,source-switch,medium
PH,LAZ,2025-11,2025-10,PH.LAZ.500853472173,,7840.799999999999,11695.2,-3854.4000000000015,-32.96%,88.0,132.0,-44.0,-33.33%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500861728139,,10682.0,24423.63,-13741.630000000001,-56.26%,98.0,231.0,-133.0,-57.58%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500861936382,,18394.0,3444.0,14950.0,434.09%,147.0,12.0,135.0,1125.0%,True,spike-out-trend,high
PH,LAZ,2025-11,2025-10,PH.LAZ.500862384268,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500864976436,,12689.82,19337.780000000002,-6647.960000000003,-34.38%,102.0,182.0,-80.0,-43.96%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500865280541,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500865440694,,16895.83,5282.200000000001,11613.630000000001,219.86%,87.0,20.0,67.0,335.0%,True,spike-out-trend,high
PH,LAZ,2025-11,2025-10,PH.LAZ.500868784516,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500870576308,,3264.0,42090.240000000005,-38826.240000000005,-92.25%,17.0,226.0,-209.0,-92.48%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500876160976,,1371.84,2172.08,-800.24,-36.84%,12.0,19.0,-7.0,-36.84%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500879328614,,6400.0,0.0,6400.0,-,35.0,83.0,-48.0,-57.83%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500882512319,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500885072613,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500887168525,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500887584306,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500888016118,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500889776384,,11988.0,26198.32,-14210.32,-54.24%,20.0,12.0,8.0,66.67%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500891408432,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500892544233,,4699.0,41171.0,-36472.0,-88.59%,8.0,86.0,-78.0,-90.7%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500893120490,,107215.0,5320.8,101894.2,1915.02%,96.0,69.0,27.0,39.13%,True,spike-out-trend,high
PH,LAZ,2025-11,2025-10,PH.LAZ.500893184528,,3002.0,9702.0,-6700.0,-69.06%,12.0,21.0,-9.0,-42.86%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500893680374,,8000.0,0.0,8000.0,-,8.0,3.0,5.0,166.67%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500900576888,,755.0,5735.0,-4980.0,-86.84%,5.0,37.0,-32.0,-86.49%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500902656876,,335.0,9905.0,-9570.0,-96.62%,1.0,12.0,-11.0,-91.67%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500905408616,,34750.0,16335.0,18415.0,112.73%,522.0,121.0,401.0,331.4%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500907280929,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500909104538,,3526.4,3133.3500000000004,393.0499999999997,12.54%,9.0,11.0,-2.0,-18.18%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500909632484,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500912976041,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500915552926,,18960.0,1738.0,17222.0,990.91%,120.0,11.0,109.0,990.91%,True,source-switch,medium
PH,LAZ,2025-11,2025-10,PH.LAZ.500915696888,,21060.0,15444.0,5616.0,36.36%,135.0,99.0,36.0,36.36%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500916016262,,8640.0,21700.92,-13060.919999999998,-60.19%,72.0,193.0,-121.0,-62.69%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500916800305,,5756.0,45774.0,-40018.0,-87.43%,24.0,216.0,-192.0,-88.89%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500920176091,,265.0,265.0,0.0,0.0%,1.0,1.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500921968715,,5530.0,16690.0,-11160.0,-66.87%,17.0,45.0,-28.0,-62.22%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500922000454,,1912.0,9321.0,-7409.0,-79.49%,8.0,39.0,-31.0,-79.49%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500924032414,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500926528173,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500929120361,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500930048860,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500934096604,,6396.0,80154.98,-73758.98,-92.02%,82.0,523.0,-441.0,-84.32%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500935792458,,1630.0,0.0,1630.0,-,5.0,0.0,5.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500936848485,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500937584959,,3135.0,11529.0,-8394.0,-72.81%,15.0,61.0,-46.0,-75.41%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500941216520,,4384124.0,2646258.97,1737865.0299999998,65.67%,13383.0,7318.0,6065.0,82.88%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500941424045,,241068.0,1053733.0,-812665.0,-77.12%,520.0,2208.0,-1688.0,-76.45%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500941600471,,17765.0,26565.0,-8800.0,-33.13%,85.0,105.0,-20.0,-19.05%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500941664265,,47.53,36.66,10.870000000000005,29.65%,1.0,1.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500941808090,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500943200559,,448.0,3704.43,-3256.43,-87.91%,2.0,19.0,-17.0,-89.47%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500947584748,,1794.0,1449.0,345.0,23.81%,26.0,21.0,5.0,23.81%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500948976376,,0.0,660.0,-660.0,-100.0%,0.0,3.0,-3.0,-100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500949200008,,103221.0,178794.0,-75573.0,-42.27%,521.0,903.0,-382.0,-42.3%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500951456649,,636.0,954.0,-318.0,-33.33%,4.0,6.0,-2.0,-33.33%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500955296388,,767065.86,496881.88,270183.98,54.38%,3732.0,2594.0,1138.0,43.87%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500959328719,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500959392744,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500960528997,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500961248447,,13446.0,38478.0,-25032.0,-65.06%,74.0,242.0,-168.0,-69.42%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500964000002,,9295.0,11154.0,-1859.0,-16.67%,55.0,66.0,-11.0,-16.67%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500964992254,,4671.3,0.0,4671.3,-,23.0,0.0,23.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500967232446,,94.09,0.0,94.09,-,1.0,0.0,1.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500973296195,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500976736215,,1571.13,9972.570000000002,-8401.440000000002,-84.25%,23.0,149.0,-126.0,-84.56%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500976832405,,4478.0,507.0,3971.0,783.23%,32.0,3.0,29.0,966.67%,True,spike-out-trend,high
PH,LAZ,2025-11,2025-10,PH.LAZ.500978288549,,248.0,894.0,-646.0,-72.26%,2.0,6.0,-4.0,-66.67%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500984864954,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500987648092,,342795.0,399931.2,-57136.20000000001,-14.29%,1375.0,2104.0,-729.0,-34.65%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500988752324,,3626.0,2331.0,1295.0,55.56%,14.0,9.0,5.0,55.56%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500989824400,,2725.0,24000.0,-21275.0,-88.65%,7.0,62.0,-55.0,-88.71%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500992832732,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500994656371,,0.0,1458.0,-1458.0,-100.0%,0.0,13.0,-13.0,-100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500999456760,,699093.65,1778224.6400000001,-1079130.9900000002,-60.69%,3908.0,10007.0,-6099.0,-60.95%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501007280140,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501007792973,,1914.0,8450.0,-6536.0,-77.35%,11.0,50.0,-39.0,-78.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501008672946,,0.0,1110.0,-1110.0,-100.0%,0.0,6.0,-6.0,-100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501013920603,,0.0,176.0,-176.0,-100.0%,0.0,2.0,-2.0,-100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501017184470,,19300.0,92225.0,-72925.0,-79.07%,132.0,658.0,-526.0,-79.94%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501023872161,,10500.0,10000.0,500.0,5.0%,9.0,8.0,1.0,12.5%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501024160993,,9290.0,3668.0,5622.0,153.27%,60.0,28.0,32.0,114.29%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501026320849,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501026496838,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501029456820,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501032912230,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501033312566,,75.0,450.0,-375.0,-83.33%,1.0,6.0,-5.0,-83.33%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501035232116,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501035968015,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501040032335,,5265.0,46277.73,-41012.73,-88.62%,65.0,589.0,-524.0,-88.96%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501047296750,,9400.0,22661.4,-13261.400000000001,-58.52%,61.0,171.0,-110.0,-64.33%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501047328967,,35351.0,159171.55,-123820.54999999999,-77.79%,79.0,364.0,-285.0,-78.3%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501047584231,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501048640240,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501050672149,,8750.0,14428.75,-5678.75,-39.36%,10.0,17.0,-7.0,-41.18%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501053872609,,5021.0,33406.130000000005,-28385.130000000005,-84.97%,9.0,62.0,-53.0,-85.48%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501055344317,,499.0,9683.0,-9184.0,-94.85%,1.0,17.0,-16.0,-94.12%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501059424971,,0.0,834.0,-834.0,-100.0%,0.0,6.0,-6.0,-100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501061008584,,6752.0,36850.0,-30098.0,-81.68%,12.0,88.0,-76.0,-86.36%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501061264031,,1700.9,2510.0,-809.0999999999999,-32.24%,2.0,1.0,1.0,100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501062224950,,1843.0,260.0,1583.0,608.85%,27.0,4.0,23.0,575.0%,True,spike-out-trend,high
PH,LAZ,2025-11,2025-10,PH.LAZ.501066384094,,378.0,11991.28,-11613.28,-96.85%,3.0,101.0,-98.0,-97.03%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501068320002,,16000.0,0.0,16000.0,-,26.0,31.0,-5.0,-16.13%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501072448426,,0.0,124.54,-124.54,-100.0%,0.0,2.0,-2.0,-100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501072768594,,2070.0,1898.0,172.0,9.06%,30.0,26.0,4.0,15.38%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501078256887,,33629.28,144685.06,-111055.78,-76.76%,132.0,754.0,-622.0,-82.49%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501085808527,,1173.0,1003.95,169.04999999999995,16.84%,17.0,15.0,2.0,13.33%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501087504708,,4797.0,35178.0,-30381.0,-86.36%,3.0,22.0,-19.0,-86.36%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501087504801,,0.0,1514.0,-1514.0,-100.0%,0.0,2.0,-2.0,-100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501089920032,,345.0,207.0,138.0,66.67%,5.0,3.0,2.0,66.67%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501090384006,,35823.0,49434.0,-13611.0,-27.53%,172.0,372.0,-200.0,-53.76%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501095424528,,1710.0,1264.88,445.1199999999999,35.19%,6.0,4.0,2.0,50.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501097232450,,885.04,136.16,748.88,550.0%,13.0,2.0,11.0,550.0%,True,source-switch,medium
PH,LAZ,2025-11,2025-10,PH.LAZ.501097296195,,750.0,407.4,342.6,84.09%,3.0,2.0,1.0,50.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501098912025,,5048.0,12760.55,-7712.549999999999,-60.44%,22.0,55.0,-33.0,-60.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501100048620,,950.0,950.0,0.0,0.0%,1.0,1.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501101920575,,12350.0,45000.0,-32650.0,-72.56%,13.0,50.0,-37.0,-74.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501102496937,,2054.01,1369.34,684.6700000000003,50.0%,3.0,2.0,1.0,50.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501103344984,,22631.81,11188.76,11443.050000000001,102.27%,89.0,44.0,45.0,102.27%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501109456706,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501110640667,,76654.75,122862.25,-46207.5,-37.61%,576.0,866.0,-290.0,-33.49%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501120112414,,875.0,5250.0,-4375.0,-83.33%,1.0,6.0,-5.0,-83.33%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501122064901,,4400.4,1344.0,3056.3999999999996,227.41%,78.0,32.0,46.0,143.75%,True,spike-out-trend,high
PH,LAZ,2025-11,2025-10,PH.LAZ.501122224701,,7427.58,302.62,7124.96,2354.42%,21.0,2.0,19.0,950.0%,True,spike-out-trend,high
PH,LAZ,2025-11,2025-10,PH.LAZ.501122624802,,1078.0,10208.0,-9130.0,-89.44%,14.0,136.0,-122.0,-89.71%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.501126112749,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
